,OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,SalePrice,ExterQual_E,BsmtQual_E,FireplaceQu_E,HeatingQC_E,GarageFinish_E,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker
132,5,7.19142933004,6.9697906699,2.0,1,-0.406477134305,11.9233781146,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,8,7.16780918432,7.145196135,2.0,2,0.980053115591,12.3013828253,4,5.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,5,7.45124168499,7.28756064031,2.0,2,-0.109363509327,12.1007121299,3,3.0,3,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,7,7.42833319419,7.17395831976,2.0,2,-0.0433382593321,12.0668105782,3,3.0,4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,5,7.10249935577,7.10249935577,1.0,2,-0.142376134325,11.8705999092,3,3.0,2,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,7,7.58069975222,7.55381085201,3.0,3,0.550888990623,12.0494188355,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138,8,7.52456122629,6.91274282049,3.0,2,0.914027865596,12.3458345879,4,4.0,3,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,6,7.47590596937,6.83410873881,2.0,2,0.848002615601,12.3523351525,3,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,4,6.76272950693,6.76272950693,0.0,1,-0.0103256343346,11.6526874073,3,3.0,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141,7,7.45876269238,7.45876269238,2.0,2,1.11210361558,12.46843691,4,4.0,0,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,5,7.23417717975,6.81454289726,2.0,2,-0.637565509287,12.0197430673,3,3.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143,7,7.31455283232,7.30720231476,2.0,2,0.914027865596,12.2258752728,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,5,7.45529848568,7.45529848568,2.0,2,-0.274426634315,11.7360690163,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145,6,7.4442486495,6.87832646829,2.0,2,1.07909099058,11.7752897294,4,4.0,0,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,5,6.77536609094,6.57368016696,1.0,1,-1.33083063424,11.5617156291,3,3.0,0,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,7,7.61874237767,6.78558764501,2.0,2,0.980053115591,12.3126823806,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,7,6.98564181764,6.98564181764,0.0,1,1.07909099058,11.8565151694,3,4.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149,5,7.20414929204,6.79905586206,1.0,1,-1.16576750925,11.6526874073,3,4.0,0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,5,6.8772960715,6.8772960715,2.0,1,0.121724865655,11.7117763237,3,3.0,0,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,8,7.44483327389,7.44483327389,3.0,2,1.17812886558,12.8277291949,4,5.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
152,6,7.59789795052,6.71659477352,2.0,2,-0.0103256343346,12.1547793511,3,3.0,4,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153,6,7.1332959549,7.37963215261,2.0,1,-0.373464509307,12.3673407931,3,4.0,4,4,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,6,7.09090982208,7.09090982208,1.0,1,-1.59493163422,11.7360690163,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155,6,7.00033446028,6.35088571671,0.0,1,-1.56191900922,11.2772031314,3,3.0,0,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,5,6.94793706861,0.0,2.0,1,-0.703590759282,11.6036798282,3,0.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157,8,7.58528107864,6.65286302935,3.0,2,1.24415411557,12.5043236693,4,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,7,7.5745584842,6.89972310728,2.0,2,1.07909099058,12.4486265904,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159,7,7.80913539812,7.23921497378,2.0,2,1.11210361558,12.6760762748,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,6,7.11720550316,7.11720550316,2.0,2,0.418838490633,11.9984332808,3,4.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,9,7.8894591494,7.36073990306,3.0,2,1.04607836559,12.9299914848,4,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
162,7,7.34083555412,7.34083555412,2.0,2,1.11210361558,12.3013828253,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
163,4,6.7833252006,6.7833252006,0.0,1,-0.505515009297,11.544424132,3,3.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
164,6,7.38832785958,7.04751722136,1.0,2,-1.49589375922,11.9316357998,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165,5,7.2122944685,6.4692503168,0.0,2,-1.03371700926,11.7558716436,3,3.0,0,4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,5,7.53262361879,7.38894609762,1.0,1,-0.538527634295,12.1547793511,4,3.0,4,5,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,8,7.6787889982,7.36707705988,3.0,1,1.17812886558,12.6934986205,4,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168,7,7.45066079621,6.73459165997,2.0,2,1.07909099058,12.1199699465,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,8,7.44307837435,7.43070708255,2.0,2,0.319800615641,12.3371009079,4,4.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,5,7.23201033166,6.58063913728,2.0,1,-1.00070438426,11.7636841833,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171,6,7.41276401743,6.98564181764,2.0,1,-0.373464509307,12.2783933071,3,3.0,4,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172,7,7.4776042432,6.97073007814,2.0,2,0.517876365626,12.3842188309,4,4.0,3,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,6,7.2174434317,7.2174434317,2.0,1,-0.34045188431,12.0015054798,3,3.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,6,7.40974195408,7.38212436574,2.0,2,0.484863740628,12.1226910366,3,4.0,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175,6,7.67740043051,7.09257371597,2.0,2,-0.703590759282,12.4008167223,3,3.0,4,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,6,7.63094658089,7.04925484126,2.0,2,0.550888990623,12.2596134125,4,4.0,3,3,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,5,7.56060116277,6.95939851213,2.0,2,-0.439489759302,12.0581525155,4,3.0,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,9,7.71199650705,7.70391020962,3.0,2,1.21114149057,13.1260306448,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179,5,6.87626461189,6.87626461189,2.0,1,-1.59493163422,11.512925465,4,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,6,7.33040521184,6.62936325344,2.0,2,0.947040490593,12.0839050116,4,4.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181,7,7.4972072232,6.67708346125,1.0,1,-1.69396950921,12.2065725206,3,2.0,4,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,5,7.20117088328,0.0,1.0,1,-0.4725023843,11.6952470218,3,0.0,4,5,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,7,7.64156444126,7.2174434317,2.0,2,1.04607836559,12.2060726455,3,4.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184,5,7.1332959549,6.22455842928,2.0,1,-2.09012100918,11.7519423654,3,2.0,0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,10,8.19118600464,7.01031186731,3.0,2,-2.61832300914,13.071070083,4,3.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,7,7.10496544827,7.08086789669,2.0,2,0.616914240618,12.0610468735,3,4.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187,5,7.41276401743,6.49375383985,1.0,2,-1.8260200092,11.8130300574,3,2.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188,5,7.11069612298,6.99117688712,2.0,0,0.253775365645,11.9403933926,3,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
189,8,7.37400185935,7.37400185935,2.0,1,0.980053115591,12.5637470898,4,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190,8,7.91132401896,6.74993119379,2.0,2,-1.29781800924,12.6603279178,4,4.0,3,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,7,7.29979736676,6.58755001482,2.0,1,0.0226869906629,12.1226910366,3,3.0,0,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,7,7.26682734752,7.26682734752,2.0,2,0.914027865596,12.165250651,4,4.0,0,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,7,7.4442486495,6.87832646829,2.0,2,1.07909099058,11.7752897294,4,4.0,0,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,5,6.76272950693,6.76272950693,1.0,1,0.0226869906629,11.7519423654,3,3.0,0,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,6,7.2841348062,6.75227037614,2.0,2,0.154737490653,11.9083402372,3,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,7,7.45414107815,7.45414107815,3.0,2,1.17812886558,12.6503481262,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197,8,8.04334217044,7.21597500265,2.0,2,-1.7599947592,12.3673407931,4,3.0,5,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198,6,7.70975686445,6.62804137618,0.0,1,-1.95807050919,11.5521461781,3,3.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
199,8,7.44658509916,7.44658509916,3.0,2,1.07909099058,12.5241626742,4,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200,4,7.02286808608,7.02286808608,2.0,2,1.04607836559,11.8493977016,3,4.0,0,5,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,6,7.15461535691,7.08757370556,2.0,2,0.18775011565,12.0523385456,3,3.0,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,6,7.17854548376,6.42648845746,1.0,2,-1.56191900922,11.6262541503,3,2.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
203,6,6.74405918631,6.74405918631,2.0,1,1.07909099058,11.9117015849,4,4.0,4,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,5,7.15851399733,6.58063913728,1.0,1,-0.802628634275,11.6082356448,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205,7,7.27447955877,7.2619270927,2.0,2,0.616914240618,12.1034860568,3,4.0,0,5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,5,7.43661726523,7.03966034986,1.0,1,-0.307439259312,11.8768738929,3,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
207,4,7.00397413672,7.00397413672,1.0,1,-0.373464509307,11.8565151694,3,3.0,1,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,7,7.63191651307,7.05444965813,2.0,2,0.550888990623,12.5317727852,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
209,6,6.99668148818,6.99668148818,2.0,1,-0.241414009317,11.8844890214,3,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210,5,6.76272950693,6.76272950693,0.0,1,-1.52890638422,11.4927227577,3,3.0,0,3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,6,7.10085190894,7.10085190894,2.0,2,1.24415411557,12.1335019527,3,4.0,0,5,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,7,7.52456122629,6.80350525761,2.0,2,1.24415411557,12.4398712298,3,4.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
213,5,6.89871453433,6.89871453433,2.0,1,0.781977365606,11.9576112862,3,4.0,0,5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,6,7.23921497378,6.53669159759,1.0,1,0.18775011565,11.9938072124,3,4.0,0,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,5,7.12044437239,6.97634807045,1.0,1,-0.4725023843,11.8089476617,3,3.0,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216,7,7.27031288608,7.27031288608,2.0,2,1.07909099058,12.2548628097,4,4.0,0,5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,4,7.19218205871,6.53233429222,1.0,1,-1.52890638422,11.5805841134,3,3.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218,7,7.57814547242,6.68336094577,2.0,1,-1.06672963425,12.6491546172,4,3.0,3,5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,7,7.13009851013,7.13009851013,2.0,2,1.11210361558,12.0271851855,4,4.0,0,5,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,7,7.3125534981,7.3125534981,2.0,2,1.14511624058,12.2302773342,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,6,7.72665366485,6.91869521902,2.0,2,1.01306574059,12.2060726455,4,4.0,3,5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,6,7.34794382315,6.57088296234,2.0,2,0.121724865655,12.1001564199,3,4.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,4,6.76272950693,6.76272950693,2.0,1,-0.0103256343346,11.4824662575,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,10,7.78030308791,7.78030308791,3.0,2,1.04607836559,12.8642401072,5,5.0,5,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225,5,7.17242457712,6.44730586254,1.0,2,-0.0103256343346,11.6262541503,3,3.0,0,3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,7,7.83241092719,7.09340462587,3.0,2,0.781977365606,12.577636202,4,4.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,6,6.89568269775,6.18208490672,1.0,1,-0.0433382593321,11.5711943731,3,3.0,0,3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,5,6.81673588059,6.81673588059,1.0,1,-0.142376134325,11.7360690163,3,3.0,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229,7,7.34987370474,7.22548147278,2.0,2,1.11210361558,12.1678514327,4,4.0,3,5,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,6,7.08590146437,7.08590146437,1.0,1,-0.406477134305,11.9049675527,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,8,7.93558738559,7.28824440102,3.0,2,0.781977365606,12.9066918409,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
232,6,6.89568269775,6.18208490672,1.0,1,0.0226869906629,11.4563551135,3,3.0,1,3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,5,6.79682371827,6.79682371827,1.0,1,0.154737490653,11.7613468235,3,3.0,0,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,6,7.5812098262,6.75809450443,2.0,2,1.01306574059,12.2853458264,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,6,6.89568269775,6.18208490672,1.0,1,-0.0103256343346,11.4019939043,3,3.0,0,3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,7,7.25488481008,7.25488481008,2.0,2,1.07909099058,12.130810161,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,7,7.46450983464,6.90475076996,2.0,2,0.715952115611,12.178187442,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
238,8,7.43543801981,7.43543801981,3.0,2,1.17812886558,12.6698066618,5,5.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239,6,7.30518821539,6.60123011873,1.0,1,-0.86865388427,11.6351430977,3,3.0,4,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,8,7.35691824236,7.35691824236,2.0,2,1.21114149057,12.478006361,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
241,5,6.76503897678,6.53233429222,0.0,1,-0.86865388427,11.6127707999,3,3.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,5,7.273092596,6.29341927885,1.0,1,-2.35422200916,11.2772031314,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,6,7.10496544827,6.44094654063,1.0,1,0.286787990643,11.6952470218,3,4.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244,7,7.65491704785,6.85540879861,2.0,2,0.748964740608,12.2307652581,4,4.0,2,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
245,7,7.53529670244,7.52077641506,2.0,2,0.550888990623,12.3946247521,3,4.0,3,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
246,6,7.56475701291,6.92853781816,1.0,2,-2.02409575918,11.8277362048,3,2.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
247,6,7.22693601849,7.22110509818,2.0,1,-0.571540259292,11.8493977016,3,3.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,7,7.41997992366,6.73459165997,2.0,2,1.04607836559,12.1007121299,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,6,7.67089483136,7.27586460055,2.0,2,-0.439489759302,12.5317727852,4,4.0,3,4,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,3,7.17548971362,6.59167373201,0.0,1,-1.03371700926,11.2450460198,3,3.0,0,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,8,7.39387829011,7.36137542898,2.0,2,1.14511624058,12.3673407931,4,4.0,4,5,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,6,7.40306109109,6.68336094577,2.0,2,1.07909099058,12.0610468735,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
253,6,7.17242457712,7.17242457712,1.0,2,-0.241414009317,11.970350312,3,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
254,5,7.18159194461,7.18159194461,1.0,1,-0.4725023843,11.8844890214,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255,7,7.73718007783,6.88346258641,2.0,2,0.914027865596,12.3458345879,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,6,7.45529848568,6.76272950693,2.0,2,1.04607836559,12.2428866187,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,7,7.38087903556,7.38087903556,2.0,2,1.14511624058,12.3013828253,4,4.0,4,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,7,7.49164547361,6.87109129461,2.0,2,0.980053115591,12.3523351525,4,4.0,3,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,5,6.7833252006,0.0,1.0,1,-0.505515009297,11.4824662575,3,0.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,6,7.23201033166,7.2174434317,2.0,1,-0.307439259312,12.078239274,3,3.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
261,8,7.8536048131,7.30182234214,3.0,2,1.17812886558,12.5281561447,4,5.0,4,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,6,7.10085190894,6.22851100359,2.0,1,0.18775011565,11.9250351158,3,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
263,5,7.18311170174,6.83195356557,2.0,1,-1.39685588423,11.7752897294,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,5,6.63987583383,6.52356230615,2.0,1,-1.52890638422,11.1982147201,3,2.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,6,7.26052259809,7.26052259809,2.0,2,0.319800615641,12.0753943219,3,4.0,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
